,Year_0,row_id,Ranking,Choice
3683,2022,2022_674,3,Ability to work across disciplines
3685,2022,2022_676,3,Flexible working hours
3686,2022,2022_677,3,Opportunity to develop software
3687,2022,2022_678,3,Opportunity to develop software
3688,2022,2022_679,3,Ability to work across disciplines
3691,2022,2022_682,3,Ability to work across disciplines
3692,2022,2022_683,3,Flexible working hours
3693,2022,2022_684,3,Ability to work across disciplines
3696,2022,2022_687,3,Freedom to choose own working practices
3697,2022,2022_688,3,Opportunity to develop software
3698,2022,2022_689,3,Freedom to choose own working practices
3700,2022,2022_691,3,Flexible working hours
3701,2022,2022_692,3,Desire to advance research
3702,2022,2022_693,3,Desire to work in a research environment
3703,2022,2022_694,3,Opportunity for career advancement
3704,2022,2022_695,3,Freedom to choose own working practices
3705,2022,2022_696,3,Opportunity to develop software
3706,2022,2022_697,3,I want to learn new skills
3707,2022,2022_698,3,Opportunity to develop software
3708,2022,2022_699,3,I want to learn new skills
3709,2022,2022_700,3,Opportunity to develop software
3710,2022,2022_701,3,Ability to work across disciplines
3711,2022,2022_702,3,Ability to work across disciplines
3712,2022,2022_703,3,The salary
3714,2022,2022_705,3,Opportunity for career advancement
3717,2022,2022_708,3,Freedom to choose own working practices
3718,2022,2022_709,3,Desire to advance research
3719,2022,2022_710,3,Desire to advance research
3720,2022,2022_711,3,Desire to work in a research environment
3721,2022,2022_712,3,Ability to work across disciplines
3722,2022,2022_713,3,Ability to work across disciplines
3723,2022,2022_714,3,Ability to work across disciplines
3725,2022,2022_716,3,Flexible working hours
3726,2022,2022_717,3,Opportunity for career advancement
3727,2022,2022_718,3,Desire to advance research
3728,2022,2022_719,3,Desire to work in a research environment
3729,2022,2022_720,3,Ability to work across disciplines
3731,2022,2022_722,3,Freedom to choose own working practices
3732,2022,2022_723,3,Opportunity for career advancement
3733,2022,2022_724,3,Freedom to choose own working practices
3734,2022,2022_725,3,Opportunity to develop software
3735,2022,2022_726,3,Opportunity to develop software
3736,2022,2022_727,3,Freedom to choose own working practices
3737,2022,2022_728,3,Desire to advance research
3738,2022,2022_729,3,I want to learn new skills
3739,2022,2022_730,3,Ability to work across disciplines
3740,2022,2022_731,3,I want to learn new skills
3741,2022,2022_732,3,I want to learn new skills
3742,2022,2022_733,3,Desire to advance research
3743,2022,2022_734,3,Flexible working hours
3744,2022,2022_735,3,Opportunity to develop software
3745,2022,2022_736,3,The salary
3747,2022,2022_738,3,Freedom to choose own working practices
3748,2022,2022_739,3,I want to learn new skills
3749,2022,2022_740,3,I want to learn new skills
3751,2022,2022_742,3,Freedom to choose own working practices
3752,2022,2022_743,3,I want to learn new skills
3753,2022,2022_744,3,Desire to work in a research environment
3754,2022,2022_745,3,Flexible working hours
3755,2022,2022_746,3,Ability to work across disciplines
3756,2022,2022_747,3,Opportunity for career advancement
3757,2022,2022_748,3,Ability to work across disciplines
3760,2022,2022_751,3,Opportunity to develop software
3763,2022,2022_754,3,Opportunity for career advancement
3764,2022,2022_755,3,The salary
3766,2022,2022_757,3,Opportunity for career advancement
3767,2022,2022_758,3,Opportunity for career advancement
3768,2022,2022_759,3,I want to learn new skills
3769,2022,2022_760,3,Desire to work in a research environment
3772,2022,2022_763,3,Opportunity to develop software
3773,2022,2022_764,3,Freedom to choose own working practices
3774,2022,2022_765,3,Freedom to choose own working practices
3775,2022,2022_766,3,Desire to work in a research environment
3776,2022,2022_767,3,Freedom to choose own working practices
3777,2022,2022_768,3,I want to learn new skills
3779,2022,2022_770,3,Desire to work in a research environment
3780,2022,2022_771,3,Freedom to choose own working practices
3781,2022,2022_772,3,I want to learn new skills
3782,2022,2022_773,3,Freedom to choose own working practices
3785,2022,2022_776,3,Flexible working hours
3786,2022,2022_777,3,Flexible working hours
3787,2022,2022_778,3,Freedom to choose own working practices
3788,2022,2022_779,3,Desire to advance research
3789,2022,2022_780,3,The salary
3790,2022,2022_781,3,Desire to work in a research environment
3791,2022,2022_782,3,Ability to work across disciplines
3792,2022,2022_783,3,Ability to work across disciplines
3793,2022,2022_784,3,I want to learn new skills
3795,2022,2022_786,3,Ability to work across disciplines
3796,2022,2022_787,3,Opportunity to develop software
3797,2022,2022_788,3,Flexible working hours
3798,2022,2022_789,3,Flexible working hours
3799,2022,2022_790,3,Freedom to choose own working practices
3800,2022,2022_791,3,Ability to work across disciplines
3802,2022,2022_793,3,I want to learn new skills
3805,2022,2022_796,3,Desire to work in a research environment
3806,2022,2022_797,3,The salary
3807,2022,2022_798,3,Ability to work across disciplines
3808,2022,2022_799,3,Freedom to choose own working practices
3809,2022,2022_800,3,Ability to work across disciplines
3810,2022,2022_801,3,I want to learn new skills
3811,2022,2022_802,3,I want to learn new skills
3812,2022,2022_803,3,Ability to work across disciplines
3813,2022,2022_804,3,Desire to work in a research environment
3814,2022,2022_805,3,Flexible working hours
3815,2022,2022_806,3,Freedom to choose own working practices
3816,2022,2022_807,3,Freedom to choose own working practices
3818,2022,2022_809,3,Desire to work in a research environment
3819,2022,2022_810,3,Opportunity for career advancement
3822,2022,2022_813,3,Flexible working hours
3823,2022,2022_814,3,Opportunity to develop software
3825,2022,2022_816,3,Flexible working hours
3826,2022,2022_817,3,Flexible working hours
3828,2022,2022_819,3,Ability to work across disciplines
3829,2022,2022_820,3,Ability to work across disciplines
3838,2022,2022_829,3,Ability to work across disciplines
3840,2022,2022_831,3,Desire to work in a research environment
3841,2022,2022_832,3,Ability to work across disciplines
3842,2022,2022_833,3,Opportunity to develop software
3843,2022,2022_834,3,Desire to work in a research environment
3844,2022,2022_835,3,Opportunity to develop software
3847,2022,2022_838,3,Ability to work across disciplines
3848,2022,2022_839,3,Opportunity to develop software
3851,2022,2022_842,3,Desire to advance research
3852,2022,2022_843,3,Ability to work across disciplines
3855,2022,2022_846,3,Flexible working hours
3856,2022,2022_847,3,Flexible working hours
3857,2022,2022_848,3,Desire to work in a research environment
3858,2022,2022_849,3,Opportunity for career advancement
3860,2022,2022_851,3,Desire to advance research
3861,2022,2022_852,3,I want to learn new skills
3862,2022,2022_853,3,Flexible working hours
3864,2022,2022_855,3,Desire to advance research
3865,2022,2022_856,3,Freedom to choose own working practices
3866,2022,2022_857,3,Desire to advance research
3867,2022,2022_858,3,Opportunity to develop software
3868,2022,2022_859,3,Ability to work across disciplines
3869,2022,2022_860,3,The salary
3870,2022,2022_861,3,Desire to advance research
3871,2022,2022_862,3,Ability to work across disciplines
3872,2022,2022_863,3,Flexible working hours
3873,2022,2022_864,3,Freedom to choose own working practices
3875,2022,2022_866,3,Flexible working hours
3876,2022,2022_867,3,The salary
3877,2022,2022_868,3,I want to learn new skills
3878,2022,2022_869,3,Opportunity for career advancement
3881,2022,2022_872,3,Opportunity to develop software
3883,2022,2022_874,3,I want to learn new skills
3887,2022,2022_878,3,Desire to work in a research environment
3888,2022,2022_879,3,Ability to work across disciplines
3889,2022,2022_880,3,Ability to work across disciplines
3890,2022,2022_881,3,Opportunity to develop software
3891,2022,2022_882,3,Desire to work in a research environment
3892,2022,2022_883,3,Opportunity for career advancement
3893,2022,2022_884,3,Opportunity for career advancement
3896,2022,2022_887,3,The salary
3897,2022,2022_888,3,I want to learn new skills
3899,2022,2022_890,3,Ability to work across disciplines
3900,2022,2022_891,3,Desire to advance research
3901,2022,2022_892,3,Desire to advance research
3903,2022,2022_894,3,Ability to work across disciplines
3906,2022,2022_897,3,I want to learn new skills
3907,2022,2022_898,3,Flexible working hours
3908,2022,2022_899,3,Freedom to choose own working practices
3909,2022,2022_900,3,The salary
3910,2022,2022_901,3,The salary
3912,2022,2022_903,3,I want to learn new skills
3913,2022,2022_904,3,Freedom to choose own working practices
3914,2022,2022_905,3,Freedom to choose own working practices
3915,2022,2022_906,3,Freedom to choose own working practices
3916,2022,2022_907,3,Ability to work across disciplines
3917,2022,2022_908,3,Opportunity to develop software
3919,2022,2022_910,3,Desire to work in a research environment
3920,2022,2022_911,3,Opportunity for career advancement
3921,2022,2022_912,3,I want to learn new skills
3923,2022,2022_914,3,The salary
3924,2022,2022_915,3,Freedom to choose own working practices
3925,2022,2022_916,3,I want to learn new skills
3926,2022,2022_917,3,Ability to work across disciplines
3927,2022,2022_918,3,Ability to work across disciplines
3928,2022,2022_919,3,The salary
3929,2022,2022_920,3,Freedom to choose own working practices
3930,2022,2022_921,3,Desire to work in a research environment
3931,2022,2022_922,3,Opportunity for career advancement
3933,2022,2022_924,3,I want to learn new skills
3934,2022,2022_925,3,Ability to work across disciplines
3936,2022,2022_927,3,Ability to work across disciplines
3937,2022,2022_928,3,The salary
3938,2022,2022_929,3,Ability to work across disciplines
3939,2022,2022_930,3,I want to learn new skills
3940,2022,2022_931,3,I want to learn new skills
3942,2022,2022_933,3,Opportunity to develop software
3943,2022,2022_934,3,Freedom to choose own working practices
3944,2022,2022_935,3,Opportunity to develop software
3945,2022,2022_936,3,Ability to work across disciplines
3946,2022,2022_937,3,Desire to work in a research environment
3947,2022,2022_938,3,Opportunity to develop software
3948,2022,2022_939,3,Opportunity for career advancement
3949,2022,2022_940,3,I want to learn new skills
3950,2022,2022_941,3,Opportunity to develop software
3952,2022,2022_943,3,Freedom to choose own working practices
3953,2022,2022_944,3,Ability to work across disciplines
3954,2022,2022_945,3,Desire to advance research
3955,2022,2022_946,3,I want to learn new skills
3956,2022,2022_947,3,I want to learn new skills
3957,2022,2022_948,3,Flexible working hours
3958,2022,2022_949,3,The salary
3963,2022,2022_954,3,Freedom to choose own working practices
3966,2022,2022_957,3,Freedom to choose own working practices
3967,2022,2022_958,3,The salary
3968,2022,2022_959,3,Flexible working hours
3969,2022,2022_960,3,Opportunity to develop software
3970,2022,2022_961,3,Desire to work in a research environment
3971,2022,2022_962,3,Ability to work across disciplines
3972,2022,2022_963,3,Ability to work across disciplines
3973,2022,2022_964,3,Ability to work across disciplines
3974,2022,2022_965,3,Freedom to choose own working practices
3975,2022,2022_966,3,Flexible working hours
3976,2022,2022_967,3,Opportunity to develop software
3977,2022,2022_968,3,Freedom to choose own working practices
3979,2022,2022_970,3,I want to learn new skills
3980,2022,2022_971,3,Desire to work in a research environment
3982,2022,2022_973,3,Desire to work in a research environment
3983,2022,2022_974,3,Ability to work across disciplines
3984,2022,2022_975,3,Ability to work across disciplines
3985,2022,2022_976,3,Freedom to choose own working practices
3987,2022,2022_978,3,Opportunity for career advancement
3988,2022,2022_979,3,Freedom to choose own working practices
3989,2022,2022_980,3,Freedom to choose own working practices
3990,2022,2022_981,3,I want to learn new skills
3991,2022,2022_982,3,Freedom to choose own working practices
3993,2022,2022_984,3,Freedom to choose own working practices
3995,2022,2022_986,3,I want to learn new skills
3996,2022,2022_987,3,Freedom to choose own working practices
3997,2022,2022_988,3,Flexible working hours
3999,2022,2022_990,3,Desire to advance research
4000,2022,2022_991,3,The salary
4002,2022,2022_993,3,I want to learn new skills
4003,2022,2022_994,3,Desire to work in a research environment
4004,2022,2022_995,3,Freedom to choose own working practices
4005,2022,2022_996,3,Ability to work across disciplines
4006,2022,2022_997,3,Desire to work in a research environment
4007,2022,2022_998,3,Ability to work across disciplines
4008,2022,2022_999,3,Ability to work across disciplines
4009,2022,2022_1000,3,Flexible working hours
4010,2022,2022_1001,3,Desire to advance research
4011,2022,2022_1002,3,Ability to work across disciplines
4013,2022,2022_1,4,The salary
4014,2022,2022_2,4,Desire to work in a research environment
4015,2022,2022_3,4,Flexible working hours
4017,2022,2022_5,4,Freedom to choose own working practices
4018,2022,2022_6,4,Desire to advance research
4019,2022,2022_7,4,Opportunity to develop software
4022,2022,2022_10,4,The salary
4023,2022,2022_11,4,I want to learn new skills
4025,2022,2022_13,4,Ability to work across disciplines
4026,2022,2022_14,4,Flexible working hours
4027,2022,2022_15,4,Flexible working hours
4028,2022,2022_16,4,Flexible working hours
4029,2022,2022_17,4,Desire to work in a research environment
4030,2022,2022_18,4,Ability to work across disciplines
4031,2022,2022_19,4,Opportunity to develop software
4032,2022,2022_20,4,Desire to work in a research environment
4033,2022,2022_21,4,Opportunity for career advancement
4034,2022,2022_22,4,Flexible working hours
4035,2022,2022_23,4,I want to learn new skills
4036,2022,2022_24,4,Freedom to choose own working practices
4037,2022,2022_25,4,The salary
4038,2022,2022_26,4,Opportunity for career advancement
4040,2022,2022_28,4,I want to learn new skills
4041,2022,2022_29,4,Freedom to choose own working practices
4042,2022,2022_30,4,I want to learn new skills
4045,2022,2022_33,4,Flexible working hours
4047,2022,2022_35,4,The salary
4049,2022,2022_37,4,Freedom to choose own working practices
4050,2022,2022_38,4,Desire to advance research
4052,2022,2022_40,4,The salary
4053,2022,2022_41,4,Flexible working hours
4054,2022,2022_42,4,Flexible working hours
4055,2022,2022_43,4,I want to learn new skills
4056,2022,2022_44,4,Ability to work across disciplines
4057,2022,2022_45,4,Ability to work across disciplines
4058,2022,2022_46,4,I want to learn new skills
4059,2022,2022_47,4,I want to learn new skills
4061,2022,2022_49,4,I want to learn new skills
4064,2022,2022_52,4,Flexible working hours
4066,2022,2022_54,4,Opportunity for career advancement
4068,2022,2022_56,4,Opportunity to develop software
4074,2022,2022_62,4,I want to learn new skills
4075,2022,2022_63,4,Desire to work in a research environment
4076,2022,2022_64,4,I want to learn new skills
4077,2022,2022_65,4,The salary
4080,2022,2022_68,4,I want to learn new skills
4081,2022,2022_69,4,Ability to work across disciplines
4082,2022,2022_70,4,Ability to work across disciplines
4084,2022,2022_72,4,Opportunity to develop software
4085,2022,2022_73,4,Ability to work across disciplines
4088,2022,2022_76,4,Desire to advance research
4091,2022,2022_79,4,Opportunity to develop software
4093,2022,2022_81,4,Desire to work in a research environment
4096,2022,2022_84,4,I want to learn new skills
4098,2022,2022_86,4,Flexible working hours
4101,2022,2022_89,4,I want to learn new skills
4102,2022,2022_90,4,I want to learn new skills
4103,2022,2022_91,4,Opportunity to develop software
4104,2022,2022_92,4,Ability to work across disciplines
4105,2022,2022_93,4,Ability to work across disciplines
4107,2022,2022_95,4,Flexible working hours
4109,2022,2022_97,4,Opportunity for career advancement
4110,2022,2022_98,4,Ability to work across disciplines
4111,2022,2022_99,4,Freedom to choose own working practices
4112,2022,2022_100,4,Ability to work across disciplines
4113,2022,2022_101,4,Freedom to choose own working practices
4114,2022,2022_102,4,Flexible working hours
4115,2022,2022_103,4,Ability to work across disciplines
4116,2022,2022_104,4,Desire to advance research
4117,2022,2022_105,4,The salary
4118,2022,2022_106,4,Opportunity for career advancement
4119,2022,2022_107,4,The salary
4120,2022,2022_108,4,I want to learn new skills
4121,2022,2022_109,4,Ability to work across disciplines
4122,2022,2022_110,4,Freedom to choose own working practices
4123,2022,2022_111,4,Flexible working hours
4124,2022,2022_112,4,Ability to work across disciplines
4125,2022,2022_113,4,I want to learn new skills
4126,2022,2022_114,4,Opportunity to develop software
4127,2022,2022_115,4,Freedom to choose own working practices
4128,2022,2022_116,4,Desire to work in a research environment
4129,2022,2022_117,4,Opportunity for career advancement
4131,2022,2022_119,4,Flexible working hours
4134,2022,2022_122,4,Freedom to choose own working practices
4135,2022,2022_123,4,I want to learn new skills
4141,2022,2022_129,4,I want to learn new skills
4142,2022,2022_130,4,Opportunity for career advancement
4145,2022,2022_133,4,I want to learn new skills
4146,2022,2022_134,4,Desire to work in a research environment
4147,2022,2022_135,4,Desire to work in a research environment
4149,2022,2022_137,4,Ability to work across disciplines
4150,2022,2022_138,4,Freedom to choose own working practices
4151,2022,2022_139,4,Ability to work across disciplines
4153,2022,2022_141,4,Freedom to choose own working practices
4154,2022,2022_142,4,Ability to work across disciplines
4155,2022,2022_143,4,Flexible working hours
4157,2022,2022_145,4,Ability to work across disciplines
4158,2022,2022_146,4,Desire to advance research
4161,2022,2022_149,4,Flexible working hours
4162,2022,2022_150,4,Flexible working hours
4163,2022,2022_151,4,Ability to work across disciplines
4164,2022,2022_152,4,I want to learn new skills
4165,2022,2022_153,4,Opportunity to develop software
4167,2022,2022_155,4,Desire to advance research
4171,2022,2022_159,4,Freedom to choose own working practices
4173,2022,2022_161,4,I want to learn new skills
4175,2022,2022_163,4,Opportunity to develop software
4177,2022,2022_165,4,Flexible working hours
4178,2022,2022_166,4,I want to learn new skills
4179,2022,2022_167,4,Desire to work in a research environment
4182,2022,2022_170,4,I want to learn new skills
4184,2022,2022_172,4,I want to learn new skills
4185,2022,2022_173,4,Opportunity to develop software
4186,2022,2022_174,4,The salary
4187,2022,2022_175,4,Ability to work across disciplines
4188,2022,2022_176,4,Freedom to choose own working practices
4189,2022,2022_177,4,I want to learn new skills
4190,2022,2022_178,4,Flexible working hours
4192,2022,2022_180,4,I want to learn new skills
4193,2022,2022_181,4,Flexible working hours
4194,2022,2022_182,4,Desire to work in a research environment
4195,2022,2022_183,4,Desire to advance research
4196,2022,2022_184,4,Opportunity for career advancement
4197,2022,2022_185,4,Desire to work in a research environment
4198,2022,2022_186,4,Freedom to choose own working practices
4201,2022,2022_189,4,Flexible working hours
4202,2022,2022_190,4,Flexible working hours
4203,2022,2022_191,4,Flexible working hours
4204,2022,2022_192,4,I want to learn new skills
4208,2022,2022_196,4,Opportunity to develop software
4210,2022,2022_198,4,Opportunity for career advancement
4212,2022,2022_200,4,Opportunity to develop software
4215,2022,2022_203,4,I want to learn new skills
4216,2022,2022_204,4,Opportunity to develop software
4217,2022,2022_205,4,Flexible working hours
4218,2022,2022_206,4,The salary
4219,2022,2022_207,4,Ability to work across disciplines
4220,2022,2022_208,4,Ability to work across disciplines
4221,2022,2022_209,4,Ability to work across disciplines
4222,2022,2022_210,4,I want to learn new skills
4225,2022,2022_213,4,Flexible working hours
4226,2022,2022_214,4,I want to learn new skills
4228,2022,2022_216,4,I want to learn new skills
4230,2022,2022_218,4,Freedom to choose own working practices
4231,2022,2022_219,4,Opportunity for career advancement
4234,2022,2022_222,4,Freedom to choose own working practices
4235,2022,2022_223,4,The salary
4236,2022,2022_224,4,Desire to work in a research environment
4237,2022,2022_225,4,Flexible working hours
4238,2022,2022_226,4,Desire to work in a research environment
4239,2022,2022_227,4,Desire to work in a research environment
4240,2022,2022_228,4,Ability to work across disciplines
4241,2022,2022_229,4,Opportunity to develop software
4243,2022,2022_231,4,Desire to work in a research environment
4245,2022,2022_233,4,Freedom to choose own working practices
4247,2022,2022_235,4,The salary
4248,2022,2022_236,4,I want to learn new skills
4251,2022,2022_239,4,Freedom to choose own working practices
4252,2022,2022_240,4,I want to learn new skills
4253,2022,2022_241,4,Ability to work across disciplines
4254,2022,2022_242,4,Freedom to choose own working practices
4255,2022,2022_243,4,Flexible working hours
4259,2022,2022_247,4,Opportunity to develop software
4260,2022,2022_248,4,Opportunity for career advancement
4263,2022,2022_251,4,I want to learn new skills
4264,2022,2022_252,4,Flexible working hours
4270,2022,2022_258,4,Ability to work across disciplines
4272,2022,2022_260,4,Opportunity for career advancement
4273,2022,2022_261,4,I want to learn new skills
4274,2022,2022_262,4,Flexible working hours
4276,2022,2022_264,4,Opportunity for career advancement
4278,2022,2022_266,4,The salary
4280,2022,2022_268,4,Desire to work in a research environment
4285,2022,2022_273,4,Desire to work in a research environment
4286,2022,2022_274,4,Flexible working hours
4289,2022,2022_277,4,Opportunity to develop software
4291,2022,2022_279,4,Flexible working hours
4292,2022,2022_280,4,Opportunity to develop software
4294,2022,2022_282,4,Opportunity to develop software
4296,2022,2022_284,4,I want to learn new skills
4297,2022,2022_285,4,Desire to work in a research environment
4298,2022,2022_286,4,Flexible working hours
4299,2022,2022_287,4,Desire to work in a research environment
4300,2022,2022_288,4,Desire to work in a research environment
4301,2022,2022_289,4,Ability to work across disciplines
4302,2022,2022_290,4,Opportunity to develop software
4303,2022,2022_291,4,Opportunity to develop software
4305,2022,2022_293,4,The salary
4306,2022,2022_294,4,I want to learn new skills
4308,2022,2022_296,4,Opportunity for career advancement
4309,2022,2022_297,4,Desire to advance research
4310,2022,2022_298,4,Desire to work in a research environment
4311,2022,2022_299,4,The salary
4312,2022,2022_300,4,Freedom to choose own working practices
4313,2022,2022_301,4,Ability to work across disciplines
4314,2022,2022_302,4,Flexible working hours
4315,2022,2022_303,4,The salary
4316,2022,2022_304,4,Flexible working hours
4317,2022,2022_305,4,Flexible working hours
4318,2022,2022_306,4,Flexible working hours
4319,2022,2022_307,4,Desire to work in a research environment
4320,2022,2022_308,4,Desire to work in a research environment
4321,2022,2022_309,4,Opportunity to develop software
4324,2022,2022_312,4,Opportunity for career advancement
4325,2022,2022_313,4,I want to learn new skills
4326,2022,2022_314,4,Opportunity to develop software
4329,2022,2022_317,4,Opportunity to develop software
4331,2022,2022_319,4,Flexible working hours
4332,2022,2022_320,4,Ability to work across disciplines
4333,2022,2022_321,4,Opportunity for career advancement
4334,2022,2022_322,4,Opportunity to develop software
4337,2022,2022_325,4,I want to learn new skills
4339,2022,2022_327,4,The salary
4340,2022,2022_328,4,Freedom to choose own working practices
4341,2022,2022_329,4,Opportunity for career advancement
4343,2022,2022_331,4,The salary
4346,2022,2022_334,4,Desire to work in a research environment
4347,2022,2022_335,4,The salary
4348,2022,2022_336,4,Desire to advance research
4350,2022,2022_338,4,Ability to work across disciplines
4351,2022,2022_339,4,Desire to advance research
4353,2022,2022_341,4,I want to learn new skills
4354,2022,2022_342,4,Freedom to choose own working practices
4355,2022,2022_343,4,Ability to work across disciplines
4356,2022,2022_344,4,Opportunity to develop software
4357,2022,2022_345,4,Opportunity to develop software
4358,2022,2022_346,4,Opportunity to develop software
4360,2022,2022_348,4,I want to learn new skills
4362,2022,2022_350,4,Ability to work across disciplines
4364,2022,2022_352,4,Freedom to choose own working practices
4365,2022,2022_353,4,I want to learn new skills
4367,2022,2022_355,4,Flexible working hours
4368,2022,2022_356,4,Flexible working hours
4369,2022,2022_357,4,I want to learn new skills
4374,2022,2022_362,4,Ability to work across disciplines
4375,2022,2022_363,4,Ability to work across disciplines
4376,2022,2022_364,4,Flexible working hours
4377,2022,2022_365,4,Flexible working hours
4378,2022,2022_366,4,Freedom to choose own working practices
4379,2022,2022_367,4,Freedom to choose own working practices
4381,2022,2022_369,4,Flexible working hours
4382,2022,2022_370,4,I want to learn new skills
4383,2022,2022_371,4,The salary
4384,2022,2022_372,4,Desire to work in a research environment
4385,2022,2022_373,4,Opportunity for career advancement
4386,2022,2022_374,4,Opportunity for career advancement
4390,2022,2022_378,4,Opportunity for career advancement
4391,2022,2022_379,4,Flexible working hours
4396,2022,2022_384,4,Ability to work across disciplines
4398,2022,2022_386,4,Opportunity for career advancement
4399,2022,2022_387,4,Opportunity to develop software
4400,2022,2022_388,4,Desire to work in a research environment
4402,2022,2022_390,4,Ability to work across disciplines
4403,2022,2022_391,4,Flexible working hours
4404,2022,2022_392,4,Ability to work across disciplines
4405,2022,2022_393,4,Opportunity for career advancement
4406,2022,2022_394,4,Desire to advance research
4407,2022,2022_395,4,Desire to advance research
4408,2022,2022_396,4,I want to learn new skills
4409,2022,2022_397,4,Freedom to choose own working practices
4410,2022,2022_398,4,Desire to advance research
4412,2022,2022_400,4,Flexible working hours
4413,2022,2022_401,4,I want to learn new skills
4414,2022,2022_402,4,Desire to advance research
4415,2022,2022_403,4,Freedom to choose own working practices
4416,2022,2022_404,4,Ability to work across disciplines
4417,2022,2022_405,4,Opportunity to develop software
4418,2022,2022_406,4,I want to learn new skills
4419,2022,2022_407,4,Desire to work in a research environment
4420,2022,2022_408,4,Ability to work across disciplines
4422,2022,2022_410,4,Ability to work across disciplines
4423,2022,2022_411,4,Desire to work in a research environment
4425,2022,2022_413,4,The salary
4426,2022,2022_414,4,Ability to work across disciplines
4427,2022,2022_415,4,Opportunity for career advancement
4428,2022,2022_416,4,Opportunity for career advancement
4429,2022,2022_417,4,Ability to work across disciplines
4430,2022,2022_418,4,Opportunity to develop software
4431,2022,2022_419,4,Desire to advance research
4432,2022,2022_420,4,Desire to work in a research environment
4434,2022,2022_422,4,Opportunity to develop software
4435,2022,2022_423,4,Flexible working hours
4440,2022,2022_428,4,Flexible working hours
4441,2022,2022_429,4,Flexible working hours
4444,2022,2022_432,4,I want to learn new skills
4445,2022,2022_433,4,The salary
4446,2022,2022_434,4,I want to learn new skills
4449,2022,2022_437,4,Opportunity to develop software
4452,2022,2022_440,4,Opportunity to develop software
4453,2022,2022_441,4,Desire to work in a research environment
4455,2022,2022_443,4,Flexible working hours
4457,2022,2022_445,4,Freedom to choose own working practices
4458,2022,2022_446,4,Ability to work across disciplines
4459,2022,2022_447,4,I want to learn new skills
4460,2022,2022_448,4,I want to learn new skills
4462,2022,2022_450,4,Ability to work across disciplines
4464,2022,2022_452,4,Ability to work across disciplines
4465,2022,2022_453,4,Ability to work across disciplines
4466,2022,2022_454,4,Flexible working hours
4468,2022,2022_456,4,Desire to advance research
4469,2022,2022_457,4,Flexible working hours
4471,2022,2022_459,4,Opportunity for career advancement
4472,2022,2022_460,4,Desire to advance research
4474,2022,2022_462,4,Ability to work across disciplines
4476,2022,2022_464,4,Desire to advance research
4480,2022,2022_468,4,Freedom to choose own working practices
4481,2022,2022_469,4,Flexible working hours
4483,2022,2022_471,4,Opportunity for career advancement
4484,2022,2022_472,4,Opportunity for career advancement
4487,2022,2022_475,4,Desire to advance research
4489,2022,2022_477,4,Opportunity to develop software
4493,2022,2022_481,4,Opportunity for career advancement
4494,2022,2022_482,4,Opportunity to develop software
4495,2022,2022_483,4,Freedom to choose own working practices
4496,2022,2022_484,4,Freedom to choose own working practices
4497,2022,2022_485,4,Opportunity to develop software
4498,2022,2022_486,4,Freedom to choose own working practices
4499,2022,2022_487,4,Ability to work across disciplines
4502,2022,2022_490,4,Ability to work across disciplines
4505,2022,2022_493,4,I want to learn new skills
4506,2022,2022_494,4,Ability to work across disciplines
4507,2022,2022_495,4,Opportunity for career advancement
4508,2022,2022_496,4,I want to learn new skills
4509,2022,2022_497,4,Freedom to choose own working practices
4510,2022,2022_498,4,Desire to advance research
4511,2022,2022_499,4,Ability to work across disciplines
4513,2022,2022_501,4,Opportunity to develop software
4514,2022,2022_502,4,The salary
4517,2022,2022_505,4,Freedom to choose own working practices
4518,2022,2022_506,4,Flexible working hours
4519,2022,2022_507,4,Opportunity for career advancement
4520,2022,2022_508,4,Flexible working hours
4522,2022,2022_510,4,Flexible working hours
4523,2022,2022_511,4,Desire to advance research
4524,2022,2022_512,4,Flexible working hours
4526,2022,2022_514,4,The salary
4528,2022,2022_516,4,Flexible working hours
4529,2022,2022_517,4,Desire to work in a research environment
4530,2022,2022_518,4,I want to learn new skills
4532,2022,2022_520,4,Flexible working hours
4533,2022,2022_521,4,Flexible working hours
4536,2022,2022_524,4,Freedom to choose own working practices
4537,2022,2022_525,4,The salary
4538,2022,2022_526,4,Ability to work across disciplines
4539,2022,2022_527,4,Desire to work in a research environment
4541,2022,2022_529,4,Opportunity to develop software
4542,2022,2022_530,4,Desire to advance research
4543,2022,2022_531,4,Ability to work across disciplines
4545,2022,2022_533,4,Flexible working hours
4546,2022,2022_534,4,Desire to advance research
4547,2022,2022_535,4,Desire to work in a research environment
4550,2022,2022_538,4,Opportunity to develop software
4551,2022,2022_539,4,Ability to work across disciplines
4552,2022,2022_540,4,I want to learn new skills
4553,2022,2022_541,4,I want to learn new skills
4554,2022,2022_542,4,Desire to advance research
4555,2022,2022_543,4,I want to learn new skills
4556,2022,2022_544,4,I want to learn new skills
4557,2022,2022_545,4,Ability to work across disciplines
4559,2022,2022_547,4,Opportunity for career advancement
4560,2022,2022_548,4,Desire to work in a research environment
4561,2022,2022_549,4,Desire to work in a research environment
4564,2022,2022_552,4,Freedom to choose own working practices
4567,2022,2022_555,4,Desire to work in a research environment
4568,2022,2022_556,4,Freedom to choose own working practices
4569,2022,2022_557,4,Flexible working hours
4570,2022,2022_558,4,Flexible working hours
4571,2022,2022_559,4,Flexible working hours
4573,2022,2022_561,4,I want to learn new skills
4576,2022,2022_564,4,Desire to advance research
